Key,Text,Hash
MARKED_AS_PLANTING_COMPLETE,Marqué comme plantation terminée (%),aee9023f
MATCH_SPECIES,Faire correspondre les espèces,8dc1bd1d
MATCH_SPECIES_MODAL_DESCRIPTION,"Sélectionnez les correspondances pour les espèces non reconnues. Une fois les espèces appariées, vous ne pourrez plus modifier ou annuler la correspondance.",788bcc85
MATCH_UNRECOGNIZED_SPECIES,Faire correspondre les espèces non reconnues,e8523786
MAX,Max,7b696111
MAXIMUM_CARBON_ACCUMULATION,Accumulation maximale de carbone (tCO2/ha/an),41212921
MEASUREMENT_TIME,Heure de mesure,002a568f
MEDIA,Médias,933a1eee
MEDIA_MIX,Mélange de médias,699d2d86
MEETING_URL,URL de la réunion,933a0ae3
METHODOLOGY,Méthodologie,caae1759
METHODOLOGY_NUMBER,Numéro de méthodologie,de41c745
METRIC,Métrique,83e86b5d
METRIC_G_KG_MG,"Métrique (g, kg, mg)",0efae160
METRIC_NOT_VISIBLE_TO_FUNDER,Métrique non visible par le financeur,a334d200
METRIC_STATUS_DESCRIPTION_ARCHIVED,Résultat déjà atteint,f3f4a3fa
METRIC_STATUS_DESCRIPTION_ON_TRACK,Résultat en bonne voie d’être atteint dans le délai prévu,fde2d530
METRIC_STATUS_DESCRIPTION_UNLIKELY,Résultat peu probable d’être atteint dans le délai prévu,7be5d98c
METRIC_TARGET,Objectif de la métrique,21f1ac64
METRIC_TARGET_MESSAGE,Définissez un objectif pour la prochaine période de rapport.,63c9c8e6
METRIC_TYPE_ACTIVITY,Activité,4e3914f0
METRIC_TYPE_IMPACT,Impact,cea29899
METRIC_TYPE_OUTCOME,Résultat,27a08fef
METRIC_TYPE_OUTPUT,Produit,d697f360
METRIC_VISIBLE_TO_FUNDER,Métrique visible par le financeur,5034bdf9
MG,mg,cd486375
MG_MILLIGRAMS,mg (milligrammes),1eb6e72c
MIDDLE_OF_SEED_BANK,Milieu de la banque de semences,4f82fc16
MILLIGRAMS,Milligrammes,23d587ba
MIN,Min,145ecf8a
MIN_MAX_CARBON_ACCUMULATION,Accumulation de carbone min-max,8997b45d
MIN_MAX_CARBON_ACCUMULATION_UNITS,Accumulation de carbone min/max (tCO2/ha/an),4833b69d
MIN_PROJECT_AREA,Superficie minimale du projet,9ab0d5c8
MIN_PROJECT_AREA_DESCRIPTION,"Plus petite superficie requise pour la viabilité financière – basée sur le modèle financier, le potentiel carbone et les coûts.",4f08d601
MIN_PROJECT_AREA_HA,Superficie minimale du projet (ha),a33875fa
MINIMUM_CARBON_ACCUMULATION,Accumulation minimale de carbone (tCO2/ha/an),831c6683
MISSING_SUBSET_WEIGHT_ERROR_COUNT,Vous devez saisir un poids de sous-ensemble pour effectuer un retrait par nombre,00a1e50c
MISSING_SUBSET_WEIGHT_ERROR_NURSERY,Vous devez saisir un poids de sous-ensemble pour effectuer un retrait vers une pépinière. Cela peut être fait en modifiant la quantité de cette accession.,abddc79b
MISSING_SUBSET_WEIGHT_ERROR_VIABILITY_TEST,Vous devez saisir un poids de sous-ensemble pour créer un test de viabilité. Cela peut être fait en modifiant la quantité de cette accession.,5ffd97b6
MITIGATION_PLAN,Plan d’atténuation,c13d7b11
MODULE,Module,019952ca
MODULE_COHORTS_DESCRIPTION,Vous trouverez ci-dessous une liste des cohortes ayant ajouté ce module.,b187422b
MODULE_CONTENT,Contenu du module,0ec0af7d
MODULE_DETAILS,Détails du module,66959ca8
MODULE_ID,ID du module,9c2e85f6
MODULES,Modules,474ac433
MODULES_IMPORT_COMPLETE,Importation des données des modules terminée !,76a99df8
MONITORING,Suivi,c607ad35
MONITORING_CARD_DESCRIPTION,"Ajoutez des banques de semences à votre organisation, puis surveillez des éléments tels que la température et l'humidité grâce à leurs kits de capteurs.",a88f2cfd
MONITORING_DATE_FORMAT,d MMM h:mm a,baedfcb4
MONITORING_LABEL_HUMIDITY,Humidité,65bfcc5f
MONITORING_LABEL_HUMIDITY_THRESHOLDS,Seuils d'humidité,08962f9b
MONITORING_LABEL_STATE_OF_CHARGE,État de charge,70bd3014
MONITORING_LABEL_SYSTEM_POWER,Alimentation du système,ec54ce68
MONITORING_LABEL_TEMPERATURE,Température,e1c546b3
MONITORING_LABEL_TEMPERATURE_THRESHOLDS,Seuils de température,456c3aa4
MONITORING_PLOT,Parcelle de suivi,97de3243
MONITORING_PLOT_TYPE,Type de parcelle de suivi,5269e047
MONITORING_PLOTS,Parcelles de suivi,42428fbb
MONOCULTURE,Monoculture,7499be9c
MONTH_01,Janvier,735450e1
MONTH_02,Février,2d7dea43
MONTH_03,Mars,99b61473
MONTH_04,Avril,ca8e394f
MONTH_05,Mai,d1740435
MONTH_06,Juin,0617eb27
MONTH_07,Juillet,8e2676b8
MONTH_08,Août,79ef2942
MONTH_09,Septembre,9cabd787
MONTH_10,Octobre,0c0c2b89
MONTH_11,Novembre,8024b563
MONTH_12,Décembre,dc3ea137
MORE_INFO,Plus d’informations,50ec3d8a
MORE_OPTIONS,Plus d’options,40289137
MORTALITY_BREAKDOWN,Répartition de la mortalité,c40d995a
MORTALITY_BREAKDOWN_TOOLTIP,La répartition de la mortalité indique le nombre de plants par espèce enregistrés comme vivants ou morts dans toutes les zones observées.,df9e877d
MORTALITY_RATE,Taux de mortalité,f1ef57f9
MORTALITY_RATE_CARD_TITLE,Quel est mon taux de mortalité des plants au {0} ?,de26b99f
MORTALITY_RATE_CLARIFICATION,"Il s’agit du pourcentage total de vos plantations qui sont mortes, toutes espèces et zones confondues.",e025392b
MORTALITY_RATE_IN_FIELD,Taux de mortalité sur le terrain (%),48a2d543
MORTALITY_RATE_IN_FIELD_REQUIRED,Taux de mortalité sur le terrain (%) *,cdddfe98
MORTALITY_RATE_INFO,Le taux de mortalité est basé sur le nombre de plants observés comme morts dans les zones entièrement plantées.,1d21a7e1
MORTALITY_RATE_PER_SPECIES,Taux de mortalité par espèce,e49670ca
MORTALITY_RATE_PERCENT,Taux de mortalité (%),2640a01f
MORTALITY_RATE_PERCENT_REQUIRED,Taux de mortalité (%) *,c7d13833
MORTALITY_RATE_TOOLTIP,Le taux de mortalité est basé sur le nombre de plants observés comme morts dans toutes les zones observées.,4173239f
MORTALITY_RATE_TREND_TOOLTIP,La tendance du taux de mortalité représente les pourcentages de plants enregistrés comme morts dans les placettes permanentes lors de toutes les observations.,73559f3f
MOSS,Mousse,5b67a19f
MOST_RECENT_OBSERVATION,Observation la plus récente,a614018e
MOVE,Déplacer,abe6be41
MULTIPLE_FORMS,Formes multiples,abad8008
MY_ACCOUNT,Mon compte,8e57f7ad
MY_ACCOUNT_COOKIES_DESC,"Pour plus d’informations sur la façon dont nous utilisons les cookies pour améliorer les performances de Terraware, veuillez consulter notre politique relative aux cookies.",65a8c488
MY_ACCOUNT_DESC,Gérez les informations de votre compte.,4eff2dde
MY_ACCOUNT_NOTIFICATIONS_DESC,Les notifications vous alertent lorsqu’il y a des mises à jour importantes concernant vos organisations. Vous les recevrez par e-mail.,65644b47
N_IMAGES,{0} image(s),098eae0e
N_ROWS,{0} ligne(s),2bb73684
NAME,Nom,e7c2678c
NAME_REQUIRED,Nom *,9a735f80
NAME_UNKNOWN,(nom inconnu),526f6e3c
NAME_USED_BY_PROJECT,Nom utilisé par le projet,c2fdff8f
NATIVE,Indigène,3ef34d4d
NATIVE_ECOSYSTEM,Écosystème indigène,1a733f45
NATIVE_ECOSYSTEM_TOOLTIP,"Indiquez le type d’écosystème où cette espèce se trouve naturellement ; vous pouvez inclure des détails tels que la plage d’altitude, les précipitations, etc.",188f8600
NATIVE_FOREST,Forêt native,bbd2ab56
NATIVE_NON_NATIVE,Natif/Non natif,4ce0ad21
NATIVE_SPECIES_TO_BE_PLANTED,Espèces natives à planter,7a13ce14
NEEDS_TRANSLATION,Traduction nécessaire,ce38bfa9
NEW,Nouveau,b8096e3b
NEW_ACCESSION,Ajouter une accession,6d0d1602
NEW_APP_VERSION,Veuillez actualiser pour utiliser la dernière version de Terraware.,cd76916f
NEW_APP_VERSION_MOBILE,Actualisez pour la dernière version de Terraware.,6235c190
NEW_SUBZONE,Nouvelle sous-zone,e819356e
NEW_TEMPLATE_MODAL_DESCRIPTION,Une nouvelle version a été publiée pour le documentTemplate de ce document. Voulez-vous mettre à jour ?,c11ed4d2
NEW_TEMPLATE_MODAL_TITLE,Mettre à jour la version de DocumentTemplate,e7c35c92
NEW_ZONE,Nouvelle zone,c51234d3
NEXT,Suivant,9bd8de94
NEXT_STEPS,Étapes suivantes,d6271c51
NEXT_STEPS_INSTRUCTIONS,Résumez les prochaines phases de votre projet. (Un quart de page maximum.),23af199f
NEXT_STEPS_REQUIRED,Prochaines étapes *,33f00368
NICE,Super !,d5008f62
NO,Non,3c5beb81
NO_AVAILABLE_PROJECTS_FOR_SPECIES,Il n’y a plus de projets disponibles pour cette espèce.,071c6205
NO_BATCHES_TO_WITHDRAW_FROM,Aucun lot avec des quantités retirables.,dc94bdcc
NO_COMMENTS_ADDED,Aucun commentaire ajouté,7fd30c97
NO_DATA_YET,Aucune donnée pour le moment,f2a0be82
NO_FUTURE_DATES,Aucune date future autorisée,a0f0673b
NO_INVENTORY_DESCRIPTION,Il semble que vous n’ayez pas encore ajouté d’inventaire. Vous pouvez importer des données à partir d’un fichier CSV ou ajouter un inventaire à l’aide de notre formulaire.,66ee249c
NO_LINK_ADDED,Aucun lien ajouté,14e4907f
NO_LOCATION_FOUND,Emplacement introuvable,8b4b8dab
NO_MAP_DATA,Aucune donnée cartographique à afficher pour ce site de plantation.,1c2d3fa2
NO_MORTALITY_RATE_WARNING,Les données de cette Observation sont insuffisantes pour calculer les taux de mortalité. Les taux de mortalité sont basés sur des Observations incluant des placettes permanentes.,357160ae
NO_NOTIFICATIONS,Aucune notification à afficher.,3bd06d30
NO_NURSERIES_NON_ADMIN_MSG,"Avant de pouvoir ajouter et gérer votre inventaire de pépinière, vous devez disposer d'une pépinière et d'espèces dans Terraware. Seuls les administrateurs peuvent ajouter des pépinières ; veuillez contacter le vôtre pour obtenir de l'aide.",93c44729
NO_OBSERVATIONS_HAVE_BEEN_SCHEDULED,Aucune observation n'a été planifiée,c05456cd
NO_PARTICIPANT,Aucun participant,e9f659e8
NO_PLANTING_SITES_CONTRIBUTOR_MSG,"Avant de pouvoir consulter le tableau de bord des plantes, vous devez configurer un site de plantation dans Terraware. Seuls les administrateurs peuvent configurer des sites de plantation ; veuillez contacter le vôtre pour obtenir de l'aide.",c3e60a2f
NO_PLANTING_SITES_DESCRIPTION,Commencez par ajouter un site de plantation. L'ajout d'un site de plantation vous permettra de suivre où vont les semis après avoir quitté la pépinière.,b0104f6c
NO_PLANTING_SITES_TITLE,"Un instant, ajoutons d'abord un site de plantation.",801ba14c
NO_PLANTS,Aucune plante,6706c05b
NO_PROJECT,Aucun projet,49f65c3d
NO_PROJECT_SELECTED,Aucun projet sélectionné,b1bb5cd3
NO_PROJECT_SPECIFIC_METRICS_TO_SHOW,Aucune métrique spécifique au projet à afficher.,99964e82
NO_QUANTITY_SET,Aucune quantité définie,5922c859
NO_REASSIGNMENTS,Aucune réaffectation,8152a9dd
NO_REASSIGNMENTS_TEXT,Sélectionnez une nouvelle sous-zone avec une quantité dans au moins une ligne de lot de semis.,bc6192ed
NO_REPORTS_TO_SHOW,Aucun rapport à afficher.,419954fd
NO_SEEDBANKS_ADMIN_TITLE,"Un instant, ajoutons d'abord une banque de semences.",bbeab709
NO_SEEDBANKS_MONITORING_ADMIN_MSG,"Commencez par ajouter une banque de semences. Si votre banque de semences a été construite par Terraformation, vous pourrez alors surveiller des éléments tels que la température et l’humidité de la banque de semences.",3e489f39
NO_SEEDBANKS_MONITORING_NON_ADMIN_MSG,"Avant de pouvoir commencer à surveiller à distance des éléments tels que la température et l’humidité via le kit de capteurs d’une banque de semences, vous devez d’abord ajouter une banque de semences dans Terraware. Seuls les administrateurs peuvent ajouter des banques de semences, veuillez donc contacter le vôtre pour obtenir de l’aide.",c9344829
NO_SEEDBANKS_NON_ADMIN_MSG,"Avant de pouvoir ajouter et gérer vos accessions, vous devez disposer d’une banque de semences et de spécimens dans Terraware. Seuls les administrateurs peuvent ajouter des banques de semences ; veuillez contacter le vôtre pour obtenir de l’aide.",814348fe
NO_SEEDBANKS_SET_UP_NON_ADMIN_MSG,"Si votre banque de semences a été construite par Terraformation, elle est équipée d’un kit de capteurs qui vous permet de surveiller à distance des éléments tels que la température et l’humidité de la banque de semences. Votre banque de semences n’a pas de kit de capteurs, ou il n’a pas encore été configuré par votre administrateur.",ab8dee74
NO_SPECIES,Aucune espèce,1616e61b
NO_SPECIES_CONTRIBUTOR_MSG,"Il n’y a pas encore d’espèces dans votre liste d’espèces. Seuls les administrateurs peuvent ajouter des espèces, veuillez donc contacter le vôtre pour obtenir de l’aide.",32a4f50e
NO_SPECIES_DESCRIPTION,"Il semble que vous n’ayez pas encore ajouté d’espèces. Disposer d’une liste principale d’espèces facilite la saisie des données de semences et de plants de votre organisation. Vous pouvez ajouter des espèces manuellement et individuellement, ou importer des données à partir d’un fichier CSV.",048a81f6
NO_SUB_LOCATIONS,Modifiez cette banque de semences pour ajouter des sous-emplacements.,963dba11
NO_SUB_LOCATIONS_NURSERY,Modifiez cette pépinière pour ajouter des sous-emplacements.,8a939067
NO_VOTERS,Aucun votant,7db4c3bf
NO_VOTERS_FOR_PROJECT,Il n’y a pas de votants pour ce projet. Contactez un administrateur de l’accélérateur pour ajouter des votants.,6753a8bc
NO_WITHDRAWABLE_QUANTITIES_FOUND,Aucune quantité retirable trouvée,ab95517f
NON_NATIVE,Non indigène,572d9365
NONE,Aucun,8cff1f65
NONE_SELECTED,Aucune sélection,61621b35
NORTHEAST_CORNER_LATITUDE,Latitude du coin nord-est,b20d2d02
NORTHEAST_CORNER_LONGITUDE,Longitude du coin nord-est,36173800
NORTHWEST_CORNER_LATITUDE,Latitude du coin nord-ouest,bef5fb10
NORTHWEST_CORNER_LONGITUDE,Longitude du coin nord-ouest,355e9d22
NOT_ACCEPTED,Non accepté,c3102621
NOT_COMPLETE,Non terminé,a8606bc8
NOT_CONNECTED,Non connecté,11e68964
NOT_ENOUGH_SEEDS_IN_ACCESSION,Pas assez de semences dans l'accession,1d7be036
NOT_NEEDED,Non nécessaire,dc4188cf
NOT_OBSERVED,Non observé,4a9890a2
NOT_READY,Non prêt,44e66df3
NOT_READY_QUANTITY,Quantité non prête,c981ef51
NOT_READY_QUANTITY_AFTER,Quantité non prête (après),a044c809
NOT_READY_QUANTITY_BEFORE,Quantité non prête (avant),bb2b9cbf
NOT_READY_QUANTITY_CANNOT_BE_LESS_THAN_ZERO,La quantité non prête ne peut pas être inférieure à 0,b48e3f4a
NOT_READY_QUANTITY_REMAINING,Quantité non prête ({0} restante),dcee9136
NOT_READY_QUANTITY_REQUIRED,Quantité non prête *,9393a99c
NOT_SUBMITTED,Non soumis,e40a2b1d
NOT_YET,Pas encore,77976aa8
NOTE_ANY_ISSUES,Tout ce qui précède semble-t-il correct ? Veuillez noter tout problème.,133db1c4
NOTE_COLON,Remarque :,00769bbe
NOTES,Remarques,953783ac
NOTES_AFTER,Remarques (après),a4cfe728
NOTES_BEFORE,Remarques (avant),a4b844ff
NOTIFICATIONS,Notifications,535ca7ec
NUMBER_OF_COMMUNITIES_WITHIN_PROJECT_AREA,Nombre de communautés dans la zone du projet,effa4790
NUMBER_OF_LIVE_PLANTS_PER_SPECIES,Nombre de plants vivants par espèce,82f354e1
NUMBER_OF_LIVE_PLANTS_PER_SPECIES_TOOLTIP,"Le nombre de plants vivants par espèce inclut les plants vivants enregistrés par espèce, mais n’inclut pas les plants préexistants ni les plants d’espèce inconnue.",9f168fff
NUMBER_OF_NATIVE_SPECIES,Nombre d'espèces indigènes,dd23ae36
NUMBER_OF_PEOPLE,Nombre de personnes,7fd030c1
NUMBER_OF_PHOTOS,Nombre de photos,643d471f
NUMBER_OF_PLANTS,Nombre de plants,41fe8f14
NUMBER_OF_PLOTS_IN_MOST_RECENT_OBSERVATION,Nombre de parcelles lors de la dernière observation,ce786371
NUMBER_OF_SEEDS_COMPROMISED,Nombre de semences compromises,aee08b67
NUMBER_OF_SEEDS_COMPROMISED_REQUIRED,Nombre de semences compromises *,44a0ef6a
NUMBER_OF_SEEDS_COMPROMISED_V2,Nombre de semences compromises,aee08b67
NUMBER_OF_SEEDS_EMPTY,Nombre de semences vides,7cb37446
NUMBER_OF_SEEDS_EMPTY_REQUIRED,Nombre de semences vides *,2bcf1f5f
NUMBER_OF_SEEDS_EMPTY_V2,Nombre de semences vides,7cb37446
NUMBER_OF_SEEDS_FILLED,Nombre de semences pleines,29c20a07
NUMBER_OF_SEEDS_FILLED_REQUIRED,Nombre de semences pleines *,5f2b143c
NUMBER_OF_SEEDS_FILLED_V2,Nombre de semences pleines,29c20a07
NUMBER_OF_SEEDS_GERMINATED,Nombre de semences germées,90664582
NUMBER_OF_SEEDS_GERMINATED_REQUIRED,Nombre de semences germées *,1784c0d2
NUMBER_OF_SEEDS_TESTED,Nombre de semences testées,e5253b46
NUMBER_OF_SEEDS_TESTED_REQUIRED,Nombre de semences testées *,bd62ced7
NUMBER_OF_SMALL_TREES,Nombre de petits arbres,8765895c
NUMBER_OF_SPECIES,Nombre d'espèces,370301c7
NUMBER_OF_SPECIES_PLANTED_CARD_TITLE,Combien d'espèces ai-je déclaré avoir plantées ?,ceeca1b8
NUMBER_PLANTS_COLLECTED_FROM,Nombre estimé de plants collectés depuis,40e92d52
NURSERIES,Pépinières,74230ea3
NURSERY,Pépinière,2a9dbfec
NURSERY_ADDED,Pépinière ajoutée,43ce28ea
NURSERY_CAPACITY,Capacité de la pépinière,bc2d7864
NURSERY_CAPACITY_REQUIRED,Capacité de la pépinière *,44be62ad
NURSERY_GERMINATION,Germination en pépinière,f661d6d4
NURSERY_MEDIA,Substrat de la pépinière,7bc6581b
NURSERY_MORTALITY_RATE,Taux de mortalité en pépinière,feb99b18
NURSERY_REQUIRED,Pépinière *,809fa5b6
NURSERY_TRANSFER,Transfert de pépinière,7b6b8d82
NURSERY_TRANSFERS_REQUIRE_DESTINATIONS,Les transferts de pépinière nécessitent une pépinière source et une pépinière de destination.,7fe70d84
OBSERVATION,Observation,ac4f24f0
OBSERVATION_END_DATE,Date de fin de l'observation,7997df5c
OBSERVATION_ENDED,Observation terminée,dc4f5f65
OBSERVATION_ENDED_MESSAGE,L'observation {0} a été terminée.,95cf320e
OBSERVATION_EVENT,Événement d'observation,03d0c031
OBSERVATION_EVENT_SCHEDULED,L'événement d'observation est prévu pour le {0} pour le(s) site(s) de plantation :,da489f7e
OBSERVATION_EVENTS,Événements d'observation,564648b0
OBSERVATION_EVENTS_TOOLTIP,Les observations précédentes sont affichées avec une opacité réduite.,03c6ea26
OBSERVATION_IN_PROGRESS,Observation en cours,d5071049
OBSERVATION_OVERDUE,Observation en retard,6a4b7931
OBSERVATION_PERIOD_WARN,La période d'observation ne peut pas dépasser deux mois.,364a36c6
OBSERVATION_RECENCY,Récence de l'observation,8894a559
OBSERVATION_RESCHEDULED,Observation replanifiée !,583d8d94
OBSERVATION_SCHEDULED,Observation planifiée !,2022ad09
OBSERVATION_SMALL_SITE_WARNING,Vous planifiez une Observation pour un site potentiellement trop petit pour l’attribution de parcelles de suivi. Vous serez informé en cas de problème lors de l’attribution des parcelles de suivi et du démarrage de l’Observation. Vous pouvez également effectuer une Observation de Parcelle Ad Hoc pour ce site.,5fa79765
OBSERVATION_START_DATE,Date de début de l’Observation,b1807781
OBSERVATION_STATUS,Statut de l’Observation,34c65fd0
OBSERVATION_STATUS_OUTSTANDING,À réaliser,886ef248
OBSERVATION_TYPE,Type d’Observation,3f0eda1c
OBSERVATIONS,Observations,8169f17c
OBSERVATIONS_COMPLETION_PERCENTAGE,Les observations pour {0} sur {1} parcelles de suivi ({2} %) ont été réalisées.,72406de2
OBSERVATIONS_DOWNLOAD_APP,"Pour effectuer des observations, téléchargez l’application Terraware sur l’App Store ou Google Play.",26dd8143
OBSERVATIONS_EMPTY_STATE_MESSAGE_1,Aucune observation de parcelle n’est actuellement attribuée.,90adba3a
OBSERVATIONS_EMPTY_STATE_MESSAGE_2,Des observations avec des parcelles attribuées peuvent être planifiées pour les sites de plantation ayant reçu des plants via des retraits d’inventaire.,535c7f37
OBSERVATIONS_EMPTY_STATE_TITLE,Aucune observation pour le moment,40d6124c
OBSERVATIONS_MAP_VIEW_PROMPT,"Pour accéder à la vue cartographique, veuillez sélectionner un seul site de plantation.",958c6a9f
OBSERVATIONS_REQUIRED_BY_DATE,{0} parcelles de suivi nécessitent une observation avant le {1}.,2b640681
OBSERVATIONS_WITH_THE_TERRAWARE_APP,Observations avec l’application Terraware,7536ab13
OBSERVED_DATE,Date d’observation,ee6ba524
OBSERVED_DENSITY,Densité observée,c5003c27
OBSERVED_DENSITY_PER_ZONE,Densité observée par zone,c51faa34
OBSERVED_DENSITY_PER_ZONE_TOOLTIP,La densité observée est basée sur le nombre de plants observés dans les zones qui ont été observées au moins une fois lors de cette observation.,76c8c038
